Trajectory ID,Mol smiles,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number,Mol_smiles_clean,is_valid,mol_obj,Topological_diameter_bonds,BRICS_unique_frag_count,BRICS_largest_frag_heavy_atoms,Fgroup_carbonyl,Fgroup_ester,Fgroup_amide,Fgroup_ether,Fgroup_alcohol,RingCount,AromaticAtomCount,Hybrid_SP,Hybrid_SP2,Hybrid_SP3,NumHDonors,NumHAcceptors,EState_sum,EState_max,EState_min,EState_std,EState_mean,Gasteiger_max,Gasteiger_min,Gasteiger_mean,Gasteiger_std,SASA_sum,MolLogP,TPSA,NumRotatableBonds,FractionCSP3,R_eff,D,Tg,eta
9636,CN(CCCNC(=O)[Au])C(=O)CCCN[Cu],1.4777,459.77,14.0,1.3194,5.0166e-05,1.5968e-08,7.3015e-09,1.0662e-08,0.04378,CN(CCCNC(=O))C(=O)CCCN,True,<rdkit.Chem.rdchem.Mol object at 0x1ab911e70>,11.0,4,6,2,0,2,0,0,0,0,0,6,8,2,3,37.16666666666667,11.346072845804988,0.112549130763417,3.503829670972302,2.654761904761905,0.22185517539993924,-0.358611275779295,-0.0814135540169995,0.19140399478349418,111.50002809381749,-0.6801999999999981,75.43,8,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,103.063,132.33942074475675
9637,CC(C)(C)C(OC(=O)[Au])C(=O)NCCO[Cu],1.4418,461.74,19.0,1.3061,3.5091e-05,1.4208e-08,1.1799e-08,8.932e-09,0.33015,CC(C)(C)C(OC(=O))C(=O)NCCO,True,<rdkit.Chem.rdchem.Mol object at 0x1ab911ee0>,8.0,4,7,2,1,1,1,1,0,0,0,6,8,2,4,41.25,11.43261574074074,-0.8272685185185191,4.000855474848917,2.9464285714285716,0.29338825384700123,-0.45389486292900805,-0.07470828523736993,0.2312139964243862,107.46869870161922,-0.3174000000000003,75.63000000000001,5,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,106.30000000000001,136.49593379940077
9642,CCCN(CCOC(=O)[Au])CC(CC#N)O[Cu],1.3674,472.76,19.0,1.2772,4.8994e-05,2.2702e-08,1.4029e-08,1.3787e-08,0.11553,CCCN(CCOC(=O))CC(CC#N)O,True,<rdkit.Chem.rdchem.Mol object at 0x1ab911f50>,10.0,5,6,1,1,0,1,1,0,0,2,3,10,1,5,41.33333333333333,9.935736511814705,-0.6270545162509451,3.4615250359671452,2.755555555555555,0.2926229269588843,-0.4665362085662187,-0.07046744474379289,0.201277623013453,115.62158375196557,0.14598000000000005,73.56,9,0.8,7.79016951353244e-10,3.319020669278124e-10,102.98800000000001,128.57428214731587
9643,CCCC(CNCC(=O)CCO[Cu])OC(=O)[Au],1.4392,475.76,16.0,1.2654,5.4579e-05,2.697e-08,1.7068e-08,2.3376e-08,0.012244,CCCC(CNCC(=O)CCO)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab911fc0>,10.0,4,6,2,1,0,1,1,0,0,0,5,10,2,5,42.0,11.007427327412447,-0.17182728647014422,3.795756339330978,2.8,0.29289999634220715,-0.46323199630189604,-0.07525344115600102,0.21138781895300898,116.64358181635144,-0.1308000000000002,75.63,10,0.8,7.806612844814021e-10,3.3120297043769233e-10,102.702,128.21722846441946
9644,CSC(C)C(=O)NC(CO[Cu])COC(=O)[Au],1.4542,479.77,26.0,1.4234,3.8981e-05,1.377e-08,9.0755e-09,1.0423e-08,0.14984,CSC(C)C(=O)NC(CO)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912030>,9.0,5,4,2,1,1,1,1,0,0,0,6,8,2,5,41.16666666666667,11.319587112622827,-0.5256481481481485,3.945484834212761,2.9404761904761907,0.29265315338371883,-0.46561863288244576,-0.07704298779978433,0.2308766049393335,108.41692561225223,-0.6120000000000005,75.63,7,0.75,7.828484499819979e-10,3.3027763717471804e-10,106.10300000000001,141.28229027962718
9645,CCCOC(=O)NC(CO[Cu])COC(=O)[Au],1.3444,463.71,26.0,1.3627,4.0774e-05,2.0665e-08,9.0209e-09,1.0904e-08,0.097693,CCCOC(=O)NC(CO)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab9120a0>,10.0,6,4,2,2,1,2,1,0,0,0,7,7,2,5,42.50000000000001,10.94606859410431,-0.6246305744520024,3.9286883774054884,3.035714285714286,0.40704497638802273,-0.465616216092155,-0.08029778145844221,0.26559948438557723,103.40736081639386,-0.34350000000000014,84.86000000000001,7,0.75,7.740140079858347e-10,3.34047360458981e-10,106.34300000000002,141.6018641810919
9646,CN(CCNC(=O)[Au])C(=O)C(C)(C)N[Cu],1.4087,445.74,19.0,1.3244,3.674e-05,1.1422e-08,7.4191e-09,5.14e-09,0.18648,CN(CCNC(=O))C(=O)C(C)(C)N,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912110>,8.0,4,6,2,0,2,0,0,0,0,0,6,7,2,3,36.41666666666667,11.443568594104308,-0.8512609835600906,3.6866605724834383,2.8012820512820515,0.24137906968515505,-0.3568996598032601,-0.07889600859866276,0.20221808367971847,102.32514497908524,-1.0718999999999979,75.43,5,0.75,7.638836294709818e-10,3.3847738889888954e-10,104.66000000000001,139.36085219707059
9647,CC(N[Cu])C(=O)NCC(NC(=O)[Au])C(C)C,1.4559,459.77,19.0,1.303,3.9569e-05,1.3578e-08,7.4882e-09,5.7174e-09,0.14466,CC(N)C(=O)NCC(NC(=O))C(C)C,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912180>,8.0,4,5,2,0,2,0,0,0,0,0,6,8,3,3,38.166666666666664,11.121909486016628,-0.514774659863946,3.5753424840773587,2.726190476190476,0.2362002955347179,-0.35391341959918027,-0.08255812250667338,0.1941741096151714,111.3481132394605,-0.7795999999999996,84.22,6,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,106.821,137.16493080325296
9648,CC(CCCOC(=O)[Au])NC(=O)C(C)O[Cu],1.3988,461.74,16.0,1.3112,5.274e-05,2.0663e-08,1.442e-08,1.457e-08,0.19741,CC(CCCOC(=O))NC(=O)C(C)O,True,<rdkit.Chem.rdchem.Mol object at 0x1ab9121f0>,10.0,4,5,2,1,1,1,1,0,0,0,6,8,2,4,40.833333333333336,10.993568200428319,-0.982708202108004,3.8878727113901546,2.916666666666667,0.29257552924498254,-0.46789956585435566,-0.07604273826277451,0.22761021091701572,107.46869870161922,-0.17490000000000017,75.63,7,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,104.30000000000001,133.92780710515052
9650,CC(C)(C)C(COC(=O)[Au])NC(=O)CCN[Cu],1.3614,474.78,17.0,1.2661,4.5866e-05,1.7014e-08,1.0801e-08,8.2175e-09,0.096823,CC(C)(C)C(COC(=O))NC(=O)CCN,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912260>,9.0,4,6,2,1,1,1,0,0,0,0,6,9,2,4,40.75,11.328290816326533,-0.19282407407407431,3.548731399231772,2.716666666666667,0.2926520154831191,-0.46569229167405785,-0.07546391655180225,0.2108868663227223,118.62365226768543,0.039100000000001356,81.42,6,0.8,7.801248978168442e-10,3.3143069404592725e-10,107.76200000000001,134.5343320848939
9651,CC(CNC(=O)C(C)(O[Cu])C(C)C)OC(=O)[Au],1.3485,475.76,19.0,1.2666,2.9756e-05,1.3287e-08,8.1128e-09,7.746e-09,0.078389,CC(CNC(=O)C(C)(O)C(C)C)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab9122d0>,9.0,4,8,2,1,1,1,1,0,0,0,6,9,2,4,43.083333333333336,11.509957482993197,-1.4018859835600912,4.040754399269172,2.8722222222222222,0.29290804627836897,-0.4630045566784916,-0.06964388678668368,0.2224370069123797,116.64358181635144,0.0710999999999995,75.63,6,0.8,7.806612844814021e-10,3.3120297043769233e-10,106.702,133.21098626716602
9652,CC(C)C(CNCCCO[Cu])OC(=O)[Au],1.4146,447.75,17.0,1.1961,6.4187e-05,3.7482e-08,2.4385e-08,3.5896e-08,-0.049904,CC(C)C(CNCCCO)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912340>,9.0,4,5,1,1,0,1,1,0,0,0,3,10,2,4,33.66666666666667,10.118583632527084,-0.07296957671957705,3.175560044513404,2.5897435897435903,0.2929099022226208,-0.46295710161499287,-0.08377276503163336,0.20632569242713075,106.11711760191108,0.15600000000000025,58.559999999999995,8,0.8888888888888888,7.650301154362546e-10,3.37970141447966e-10,98.48700000000001,110.67336746160571
9653,CC(C)(CNC(=O)[Au])C(=O)NCCCCO[Cu],1.3752,474.78,14.0,1.2635,7.039e-05,2.5681e-08,1.7722e-08,1.6401e-08,0.1332,CC(C)(CNC(=O))C(=O)NCCCCO,True,<rdkit.Chem.rdchem.Mol object at 0x1ab9123b0>,11.0,4,6,2,0,2,0,1,0,0,0,6,9,3,3,41.41666666666666,11.60425878684807,-0.5970985685941042,3.809430114382183,2.7611111111111106,0.22693860557690823,-0.3963753764503489,-0.08248575632030689,0.1949889430547231,118.54292590285878,-0.3526999999999993,78.43,8,0.8,7.801248978168442e-10,3.3143069404592725e-10,105.16400000000002,131.29088639201
9654,CC(C)OCCCNC(CN[Cu])CNC(=O)[Au],1.4807,475.81,26.0,1.231,8.9611e-05,3.1273e-08,1.9705e-08,1.7115e-08,0.25335,CC(C)OCCCNC(CN)CNC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912420>,11.0,6,4,1,0,1,1,0,0,0,0,3,12,3,4,35.666666666666664,10.076778967134757,0.1474537037037036,2.6491914803542245,2.3777777777777778,0.20667839309367386,-0.3787473995502384,-0.09103416444945443,0.17942173287851956,124.28496048399148,-0.5355999999999974,76.38,10,0.9,7.806886313908456e-10,3.3119136865783315e-10,102.857,114.15871254162042
9655,CC(C)C(OC(=O)[Au])C(=O)NCCCCN[Cu],1.4458,474.78,16.0,1.2674,6.45e-05,1.9483e-08,1.3115e-08,1.3308e-08,0.28843,CC(C)C(OC(=O))C(=O)NCCCCN,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912490>,10.0,4,6,2,1,1,1,0,0,0,0,6,9,2,4,40.33333333333333,11.511527305366592,-0.6940958049886621,3.605164603471893,2.6888888888888887,0.29337790230982164,-0.45418753338856177,-0.07401202834222399,0.2150836714598211,118.62365226768542,0.039100000000001356,81.42,8,0.8,7.801248978168442e-10,3.3143069404592725e-10,105.76200000000001,132.0374531835206
9656,CC(CCCC#N)NCC(CNC(=O)[Au])O[Cu],1.2666,471.78,31.0,1.2477,6.1608e-05,1.9589e-08,1.7901e-08,1.8122e-08,0.37157,CC(CCCC#N)NCC(CNC(=O))O,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912500>,12.0,4,7,1,0,1,0,1,0,0,2,3,10,3,4,40.666666666666664,9.948601958430256,-0.5614659181573867,3.395910456221332,2.711111111111111,0.2067138806987627,-0.3899616206074166,-0.08007080952089714,0.17504409032903306,117.36901298411591,-0.23472000000000015,85.15,9,0.8,7.784782955600113e-10,3.321317213345649e-10,105.208,131.3458177278402
9657,CCC(COC(=O)[Au])N(C)CC(COC)O[Cu],1.3361,477.78,19.0,1.2241,8.9561e-05,4.2704e-08,3.2433e-08,2.7667e-08,0.019425,CCC(COC(=O))N(C)CC(COC)O,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912570>,10.0,5,4,1,1,0,2,1,0,0,0,3,12,1,5,38.66666666666667,10.062409647130966,-0.5089989606953895,3.196516270043138,2.577777777777778,0.2926334644413052,-0.4662327396913518,-0.08244343852695546,0.21399249476597834,120.55746080050717,-0.12289999999999951,59.0,9,0.9,7.817645783266261e-10,3.3073554813571757e-10,100.57799999999999,111.62930077691452
9658,N=C(NC(=O)CCO[Cu])SCCNC(=O)[Au],1.4799,477.76,14.0,1.5265,6.8744e-05,1.7484e-08,1.1825e-08,1.2491e-08,0.16914,N=C(NC(=O)CCO)SCCNC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab9125e0>,11.0,4,5,2,0,2,0,1,0,0,0,8,6,4,5,43.16666666666667,10.845258015243134,-0.38116060930545026,3.948616243311531,3.0833333333333335,0.22772199811466287,-0.395841523830765,-0.08834490775174389,0.2127282116122869,104.47982371536267,-1.1010300000000002,102.28,6,0.5714285714285714,7.817536698821973e-10,3.3074016315766937e-10,112.23200000000001,196.0628899426005
9659,CCCCN(CCCOC(=O)[Au])C(=O)CO[Cu],1.3553,475.76,17.0,1.2877,6.0308e-05,2.8124e-08,1.7524e-08,1.8999e-08,-0.034492,CCCCN(CCCOC(=O))C(=O)CO,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912650>,10.0,5,4,2,1,1,1,1,0,0,0,6,9,1,4,41.666666666666664,11.247149943310658,-0.4600674760644998,3.7851780931394843,2.7777777777777777,0.2925766338895545,-0.4678291876492809,-0.0720209652593389,0.220020552330576,116.79549667070845,0.17050000000000015,66.84,9,0.8,7.806612844814021e-10,3.3120297043769233e-10,101.94399999999999,127.27091136079898
9661,CCN(CCNC(=O)[Au])C(=O)COCCN[Cu],1.4934,475.77,14.0,1.3523,7.0518e-05,1.7069e-08,1.3311e-08,9.0597e-09,0.19531,CCN(CCNC(=O))C(=O)COCCN,True,<rdkit.Chem.rdchem.Mol object at 0x1ab9126c0>,11.0,7,3,2,0,2,1,0,0,0,0,6,9,2,4,40.666666666666664,11.487293083900227,-0.08458427815570646,3.5423225199706128,2.711111111111111,0.24811670865799476,-0.37032257044842615,-0.08312560697841662,0.2104956852724349,116.61357332332436,-1.4437999999999973,84.66,9,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,105.509,135.4802396918248
9663,CC(C)(C)C(CC(=O)NCCNC(=O)[Au])N[Cu],1.3677,473.79,17.0,1.2716,6.0725e-05,1.6314e-08,1.0569e-08,8.8065e-09,0.16791,CC(C)(C)C(CC(=O)NCCNC(=O))N,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912730>,10.0,4,9,2,0,2,0,0,0,0,0,6,9,3,3,39.74999999999999,11.356068594104308,-0.15599059376837165,3.48574878070771,2.6499999999999995,0.2211400103461705,-0.35690895910731973,-0.08224379332988607,0.18593981565346918,120.52299635419273,-0.3878999999999981,84.22,6,0.8,7.795822878488008e-10,3.31661378607529e-10,108.22300000000001,135.10986267166044
9665,CC(C)(OC(=O)[Au])C(=O)NCCCCO[Cu],1.3988,461.74,16.0,1.3165,7.3722e-05,2.0802e-08,1.3523e-08,1.5172e-08,0.086069,CC(C)(OC(=O))C(=O)NCCCCO,True,<rdkit.Chem.rdchem.Mol object at 0x1ab9127a0>,10.0,4,5,2,1,1,1,1,0,0,0,6,8,2,4,40.91666666666667,11.360369897959185,-1.1240430130385488,3.9472617796627345,2.922619047619048,0.2936268330776504,-0.45175493236584846,-0.07280035807075988,0.23052310957320316,107.46869870161922,-0.17329999999999995,75.63000000000001,7,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,104.30000000000001,133.92780710515052
9667,CC(C)OCCCNCC(CO[Cu])OC(=O)[Au],1.4781,477.78,31.0,1.2297,6.8053e-05,4.6224e-08,3.0366e-08,3.2569e-08,0.031758,CC(C)OCCCNCC(CO)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912810>,11.0,6,4,1,1,0,2,1,0,0,0,3,12,2,5,38.66666666666667,10.003193366227727,-0.45044711094314316,3.134109348993506,2.577777777777778,0.29298503108078305,-0.4607721754028617,-0.08350017181773933,0.2143888352224748,120.40554594615018,-0.0749999999999999,67.78999999999999,10,0.9,7.817645783266261e-10,3.3073554813571757e-10,101.33599999999998,112.4705882352941
9668,CC(OC(=O)[Au])C(=O)NC(C)(C)CCO[Cu],1.4489,461.74,17.0,1.3206,4.1109e-05,1.675e-08,1.0341e-08,8.6958e-09,0.39743,CC(OC(=O))C(=O)NC(C)(C)CCO,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912880>,9.0,4,6,2,1,1,1,1,0,0,0,6,8,2,4,41.25,11.346773904006046,-0.8004927248677258,3.9598911924934788,2.9464285714285716,0.29335741221179257,-0.454769063172312,-0.07303949505960079,0.2301758962899828,107.46869870161922,-0.17490000000000022,75.63000000000001,6,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,105.30000000000001,135.21187045227566
9669,CN(CC(COC(=O)[Au])O[Cu])C(=O)CCCF,1.4651,479.73,31.0,1.4063,2.573e-05,2.286e-08,9.8189e-09,1.1113e-08,-0.21461,CN(CC(COC(=O))O)C(=O)CCCF,True,<rdkit.Chem.rdchem.Mol object at 0x1ab9128f0>,11.0,4,6,2,1,1,1,1,0,0,0,6,9,1,4,48.0,11.76698820039188,-0.9078458049886626,4.601947718678475,3.2,0.2926718576193829,-0.4650711868081118,-0.07179802858536978,0.228484504979016,110.38117845873464,-0.2716000000000005,66.84,8,0.7777777777777778,7.828266931622105e-10,3.3028681646190213e-10,103.34100000000001,132.69639035525753
9671,CCN(CCN[Cu])C(=O)C(C)(C)CNC(=O)[Au],1.3677,473.79,17.0,1.2714,6.3193e-05,2.0219e-08,1.4458e-08,9.8367e-09,0.20044,CCN(CCN)C(=O)C(C)(C)CNC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912960>,9.0,5,6,2,0,2,0,0,0,0,0,6,9,2,3,39.416666666666664,12.00625,-0.5772916666666665,3.604735538539714,2.6277777777777778,0.22954218047662994,-0.3576173253664601,-0.07586371083622094,0.187563729416153,120.6749112085497,-0.43419999999999903,75.43,7,0.8,7.795822878488008e-10,3.31661378607529e-10,105.465,131.66666666666666
9676,CCN(CCO[Cu])C(=O)C(C)(C)COC(=O)[Au],1.3553,475.76,17.0,1.2855,4.9892e-05,2.5692e-08,2.3629e-08,2.096e-08,0.23972,CCN(CCO)C(=O)C(C)(C)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab9129d0>,9.0,5,6,2,1,1,1,1,0,0,0,6,9,1,4,42.416666666666664,11.910694444444445,-0.7439583333333333,3.9480317990017957,2.8277777777777775,0.2926100969281305,-0.46677731203871986,-0.06972223918978629,0.21998538226197595,116.79549667070842,0.026399999999999535,66.84,7,0.8,7.806612844814021e-10,3.3120297043769233e-10,103.94399999999999,129.76779026217227
9677,CCN(C(=O)CO[Cu])C(C)COC(=O)[Au],1.394,447.71,19.0,1.3413,2.2671e-05,1.2292e-08,8.0859e-09,1.1913e-08,0.26792,CCN(C(=O)CO)C(C)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912a40>,8.0,5,4,2,1,1,1,1,0,0,0,6,7,1,4,39.0,11.079679705215419,-0.5146138038548753,3.992110601189212,3.0,0.29265159736721036,-0.465718429057256,-0.07299100974480276,0.2372231908064802,98.44573044124397,-0.6113,66.84,6,0.75,7.650073332915152e-10,3.3798020629877855e-10,102.13900000000001,136.00399467376832
9680,C[Si](C)(C)CNCC(COC(=O)[Au])O[Cu],1.3159,463.83,31.0,1.2075,2.3632e-05,1.9988e-08,1.0838e-08,9.768e-09,-0.40098,C[Si](C)(C)CNCC(COC(=O))O,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912ab0>,9.0,3,6,1,1,0,1,1,0,0,0,3,10,2,4,33.527777777777786,9.79548171068839,-1.0878861655258816,3.309177896284694,2.5790598290598297,0.2926715282134619,-0.4650924092416437,-0.0805654856574553,0.21061295617474396,107.13316273289159,-0.012700000000000267,58.56,7,0.875,7.740807693022185e-10,3.340185502334811e-10,101.09500000000001,115.40525114155253
9681,CCC(N[Cu])C(=O)NC(C)CNC(=O)[Au],1.4087,445.74,19.0,1.3194,5.8971e-05,1.9869e-08,9.5646e-09,7.4254e-09,0.098988,CCC(N)C(=O)NC(C)CNC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912b20>,9.0,4,6,2,0,2,0,0,0,0,0,6,7,3,3,36.33333333333333,11.19542044595616,-0.45955451625094534,3.6564432136280836,2.7948717948717947,0.23667077085514546,-0.3566287675746529,-0.08536338642382685,0.20116330586525494,102.17323012472826,-1.0255999999999996,84.22,6,0.75,7.638836294709818e-10,3.3847738889888954e-10,105.418,140.37017310252998
9683,CC(=CCCC(C)CCO[Cu])COC(=O)[Au],1.4851,458.77,14.0,1.196,5.5792e-05,4.1433e-08,2.8741e-08,4.1453e-08,0.13743,CC(=CCCC(C)CCO)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912b90>,11.0,3,8,1,1,0,1,1,0,0,0,5,9,1,3,35.00000000000001,9.8992902355948,0.2620198656061752,2.983280508659106,2.5000000000000004,0.29290253720820403,-0.46339009708587575,-0.07455743439378877,0.1850874182012976,113.95445048284144,1.9043999999999999,46.53,8,0.7272727272727273,7.712556114950971e-10,3.352420811885249e-10,97.183,133.44314068156285
9684,CCC(C)CNC(CN[Cu])CNC(=O)[Au],1.4736,445.78,26.0,1.2048,8.9001e-05,2.6337e-08,2.6521e-08,1.1945e-08,0.3559,CCC(C)CNC(CN)CNC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912c00>,9.0,4,5,1,0,1,0,0,0,0,0,3,10,3,3,30.666666666666664,10.039835128495843,0.1937037037037037,2.6327457823366607,2.3589743589743586,0.20667839309830485,-0.35706302688374775,-0.09245960928091786,0.1654657929249575,109.99653213975236,-0.3045999999999986,67.15,8,0.8888888888888888,7.639064786889326e-10,3.38467264696718e-10,100.00800000000001,112.38256960918967
9686,CC(CCOC(=O)[Au])NC(=O)C(O[Cu])C(C)C,1.3553,475.76,17.0,1.2683,5.1252e-05,2.4934e-08,1.0817e-08,1.4288e-08,-0.15825,CC(CCOC(=O))NC(=O)C(O)C(C)C,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912c70>,10.0,4,7,2,1,1,1,1,0,0,0,6,9,2,4,42.66666666666667,11.356127645502646,-0.9866302385151593,3.9302592587464944,2.8444444444444446,0.29257681318697176,-0.4678178209135698,-0.07377366574329744,0.22080598162217926,116.64358181635144,0.07109999999999972,75.63,7,0.8,7.806612844814021e-10,3.3120297043769233e-10,105.702,131.9625468164794
9690,CCN(CC(O[Cu])C(C)OC(=O)[Au])C(C)C,1.3292,461.78,31.0,1.1862,2.9325e-05,4.3369e-08,1.8813e-08,1.0819e-08,-0.42578,CCN(CC(O)C(C)OC(=O))C(C)C,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912ce0>,8.0,5,5,1,1,0,1,1,0,0,0,3,11,1,4,35.5,10.06198294595616,-0.6226388888888892,3.258364666005136,2.5357142857142856,0.292938712164623,-0.46207176698459285,-0.07370756572760177,0.2007300689011754,115.44391557100026,0.6390999999999996,49.77,7,0.9,7.729386776093882e-10,3.345120949641611e-10,99.132,110.02441731409546
9692,CC(C)CNC(=O)C(OC(=O)[Au])C(C)(C)O[Cu],1.4919,475.76,31.0,1.2762,2.2621e-05,1.3108e-08,9.6441e-09,7.1067e-09,-0.38108,CC(C)CNC(=O)C(OC(=O))C(C)(C)O,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912d50>,8.0,4,7,2,1,1,1,1,0,0,0,6,9,2,4,43.08333333333333,11.529282407407408,-1.3869316893424033,4.066996475664526,2.872222222222222,0.29347645385915194,-0.4513497433685198,-0.06956033301032907,0.22564147775168275,116.64358181635144,0.07109999999999977,75.63,6,0.8,7.806612844814021e-10,3.3120297043769233e-10,106.702,133.21098626716602
9693,CC(CNC(=O)C(N[Cu])C(C)(C)C)NC(=O)[Au],1.3609,473.79,19.0,1.2574,7.5996e-05,2.6341e-08,1.2981e-08,8.2053e-09,0.13437,CC(CNC(=O)C(N)C(C)(C)C)NC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912dc0>,9.0,4,8,2,0,2,0,0,0,0,0,6,9,3,3,40.08333333333333,11.54618433484505,-0.5408045162509456,3.5606878813839433,2.672222222222222,0.23703054335489962,-0.3544531091158913,-0.07979607757585555,0.18822297508593433,120.52299635419273,-0.3894999999999995,84.22,5,0.8,7.795822878488008e-10,3.31661378607529e-10,109.22300000000001,136.35830212234708
9694,CC(CNC(=O)N(C)CC(C)NC(=O)[Au])N[Cu],1.4458,474.78,16.0,1.3273,4.0467e-05,1.31e-08,8.7178e-09,6.9037e-09,0.27764,CC(CNC(=O)N(C)CC(C)NC(=O))N,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912e30>,10.0,6,4,2,0,3,0,0,0,0,0,7,8,3,3,40.33333333333333,11.430374149659864,-0.18810279667422503,3.477583717844993,2.6888888888888887,0.3167602732003201,-0.3544425750041588,-0.08595275655689234,0.20541393654617474,118.51291740983169,-0.8904999999999976,87.46000000000001,6,0.7777777777777778,7.801248978168442e-10,3.3143069404592725e-10,108.97000000000001,139.92438293622487
9697,COCCN(CCO[Cu])CC(C)(C)NC(=O)[Au],1.3421,476.79,19.0,1.23,7.6985e-05,3.0592e-08,1.4747e-08,2.2643e-08,0.24241,COCCN(CCO)CC(C)(C)NC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912ea0>,9.0,6,4,1,0,1,1,1,0,0,0,3,12,2,4,37.75,10.37018424036281,-0.2870422335600906,3.0631111872012404,2.5166666666666666,0.20707688152452539,-0.3950445414075514,-0.08795747727773036,0.1887798104072471,122.45680488701447,-0.5482999999999991,61.800000000000004,9,0.9,7.81224244484259e-10,3.309643014172411e-10,101.039,112.14095449500554
9698,CN(CC(C)(C)CNC(=O)[Au])C(=O)CN[Cu],1.4631,459.77,17.0,1.3076,3.5487e-05,1.3802e-08,6.9343e-09,7.2275e-09,0.17179,CN(CC(C)(C)CNC(=O))C(=O)CN,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912f10>,9.0,4,5,2,0,2,0,0,0,0,0,6,8,2,3,37.91666666666667,11.174267290249434,-0.13840277777777765,3.514207503938601,2.7083333333333335,0.2355660721882605,-0.35807319791570535,-0.07964931555218956,0.1937592330558613,111.50002809381749,-0.8242999999999976,75.43,6,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,105.063,134.907547439007
9699,CC(C)(CCNC(=O)CCN[Cu])NC(=O)[Au],1.4125,459.77,16.0,1.3159,5.6971e-05,1.5396e-08,1.0541e-08,1.0234e-08,0.25398,CC(C)(CCNC(=O)CCN)NC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1ab912f80>,10.0,4,5,2,0,2,0,0,0,0,0,6,8,3,3,37.91666666666667,11.005710034013607,-0.28001523526077077,3.5163530601462374,2.7083333333333335,0.22076881890556188,-0.3559744756699758,-0.08340358748030731,0.19184513591049046,111.34811323946052,-0.6338999999999981,84.22,7,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,105.821,135.88086745612782
9700,CC(NC(=O)[Au])C(=O)NC(CO[Cu])C(C)(C)C,1.3546,474.78,19.0,1.2596,3.8904e-05,1.9244e-08,8.2689e-09,6.5243e-09,-0.0090267,CC(NC(=O))C(=O)NC(CO)C(C)(C)C,True,<rdkit.Chem.rdchem.Mol object at 0x1ab912ff0>,8.0,4,7,2,0,2,0,1,0,0,0,6,9,3,3,42.083333333333336,11.505324074074075,-0.5843518518518522,3.892066414654094,2.805555555555556,0.24209421228823577,-0.3942207811168199,-0.07952412240107393,0.19770765201497978,118.54292590285876,-0.3558999999999999,78.43,5,0.8,7.801248978168442e-10,3.3143069404592725e-10,108.16400000000002,135.03620474406992
