Trajectory ID,Mol smiles,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
9560,CC=CC=CC(=O)NCC(COC(=O)[Au])O[Cu],1.2669e+0,4.7173e+2,3.1000e+1,1.3347e+0,9.6234e-5,3.9433e-8,2.1466e-8,1.4306e-8,-2.4998e-1
9562,CCCNC(=O)NC(CO[Cu])C(C)OC(=O)[Au],1.4743e+0,4.7675e+2,2.6000e+1,1.3486e+0,5.8712e-5,2.2808e-8,1.0550e-8,9.9091e-9,-1.0510e-1
9563,CC(CCO[Cu])NCCCOC(=O)[Au],1.4873e+0,4.3373e+2,1.6000e+1,1.2568e+0,1.2240e-4,4.4295e-8,2.8912e-8,4.4524e-8,2.7600e-1
9564,CC(C)(COC(=O)[Au])C(=O)NCCO[Cu],1.4150e+0,4.4771e+2,1.7000e+1,1.3529e+0,4.6774e-5,1.5734e-8,9.2228e-9,8.0505e-9,1.5359e-1
9565,CC(C)CC(OC(=O)[Au])C(=O)NCCO[Cu],1.4418e+0,4.6174e+2,1.9000e+1,1.3111e+0,6.1430e-5,2.7012e-8,1.4195e-8,8.7275e-9,-1.5343e-1
9566,CCNC(=O)NC(CO[Cu])C(C)OC(=O)[Au],1.3509e+0,4.6272e+2,2.6000e+1,1.3802e+0,6.8553e-5,2.3458e-8,2.0688e-8,6.1183e-9,4.8584e-1
9567,CC(CCN(C)C(=O)C(C)O[Cu])OC(=O)[Au],1.4489e+0,4.6174e+2,1.7000e+1,1.3135e+0,3.3236e-5,1.4466e-8,9.2878e-9,9.3550e-9,2.1807e-1
9568,CCN(CC(C)OC)CC(CO[Cu])OC(=O)[Au],1.4781e+0,4.7778e+2,3.1000e+1,1.2397e+0,7.6887e-5,4.3283e-8,1.4867e-8,1.7979e-8,-3.0572e-1
9569,CC(C)C(C)C(=O)NCC(CNC(=O)[Au])O[Cu],1.4987e+0,4.7478e+2,3.1000e+1,1.2664e+0,3.8229e-5,2.0198e-8,1.0737e-8,6.6939e-9,-1.5686e-1
9570,CC(CNC(=O)C(CC(F)F)NC(=O)[Au])N[Cu],1.4765e+0,4.8172e+2,1.9000e+1,1.4873e+0,5.5732e-5,1.3054e-8,1.8281e-8,9.1417e-9,5.4466e-1
9571,CC(CNC(=O)[Au])N(C)C(=O)CCCCN[Cu],1.3815e+0,4.7379e+2,1.4000e+1,1.2787e+0,4.7726e-5,1.5603e-8,1.2100e-8,9.5668e-9,3.7728e-1
9572,CC(C)C(CCN(C)C(=O)CN[Cu])NC(=O)[Au],1.3677e+0,4.7379e+2,1.7000e+1,1.2648e+0,4.0999e-5,1.4776e-8,1.0451e-8,7.5085e-9,3.0310e-1
9573,C=CC(CO[Cu])NCC(C)(OC(=O)[Au])C(F)F,1.4765e+0,4.8172e+2,1.9000e+1,1.3796e+0,6.3387e-5,3.0266e-8,2.0243e-8,1.7626e-8,5.5853e-2
9574,C=CC(CNCCC(C)N[Cu])OC(=O)[Au],1.4375e+0,4.4475e+2,1.7000e+1,1.2225e+0,4.7566e-5,1.5040e-8,1.3897e-8,1.1507e-8,3.9174e-1
9575,CN(CCNC(=O)[Au])C(=O)CCN[Cu],1.4170e+0,4.3171e+2,1.7000e+1,1.3804e+0,5.5819e-5,1.3598e-8,9.0613e-9,7.4395e-9,2.4120e-1
9577,CC(C)(CNC(=O)CCCCNC(=O)[Au])N[Cu],1.3815e+0,4.7379e+2,1.4000e+1,1.2766e+0,4.8228e-5,1.3544e-8,1.1401e-8,1.0126e-8,3.5542e-1
9578,COC(=O)N(CCCN[Cu])CCCNC(=O)[Au],1.4392e+0,4.7577e+2,1.6000e+1,1.3313e+0,7.1113e-5,2.0805e-8,1.4916e-8,1.2925e-8,1.6412e-1
9579,CC=C(C)C(=O)N(C)CC(COC(=O)[Au])O[Cu],1.2550e+0,4.7375e+2,3.1000e+1,1.2925e+0,4.2766e-5,2.5476e-8,1.8409e-8,1.1252e-8,5.8501e-2
9580,CC(CC#N)C(=O)NCC(CNC(=O)[Au])O[Cu],1.2669e+0,4.7173e+2,3.1000e+1,1.3587e+0,5.9566e-5,1.9291e-8,1.9871e-8,9.7316e-9,5.4617e-1
9581,CN(CC(C)(C)N[Cu])C(=O)CNC(=O)[Au],1.4087e+0,4.4574e+2,1.9000e+1,1.3292e+0,4.1840e-5,1.3144e-8,8.4368e-9,7.5989e-9,2.3796e-1
9583,COCC(CCNC(C)CCO[Cu])OC(=O)[Au],1.4260e+0,4.7778e+2,1.6000e+1,1.2353e+0,8.8477e-5,4.7966e-8,2.3091e-8,3.9258e-8,2.4722e-2
9584,CC(CCNCC(C)OC(=O)[Au])O[Cu],1.4007e+0,4.3373e+2,1.7000e+1,1.2242e+0,4.9284e-5,3.1028e-8,1.7058e-8,2.9769e-8,5.4103e-2
9585,C=CC=CCCN(CCCO[Cu])CCOC(=O)[Au],1.4393e+0,4.8580e+2,1.7000e+1,1.2186e+0,9.4472e-5,5.7748e-8,3.1156e-8,3.8836e-8,-4.3394e-2
9586,CCC(CNCCC(C)(C)O[Cu])OC(=O)[Au],1.4486e+0,4.6178e+2,1.7000e+1,1.1871e+0,4.0957e-5,2.9557e-8,1.5491e-8,2.3428e-8,-8.2071e-1
9587,CC(CCNC(=O)C(C)C(C)N[Cu])NC(=O)[Au],1.4524e+0,4.7379e+2,1.6000e+1,1.2839e+0,4.9417e-5,1.5213e-8,1.0361e-8,8.5703e-9,2.3150e-1
9588,CC(CO[Cu])NC(=O)C(C)(C)COC(=O)[Au],1.4489e+0,4.6174e+2,1.7000e+1,1.3071e+0,6.1421e-5,2.1126e-8,1.1720e-8,1.0982e-8,1.5942e-1
9589,CCN(CCNC(=O)[Au])C(=O)C(C)(C)N[Cu],1.4559e+0,4.5977e+2,1.9000e+1,1.3004e+0,3.1171e-5,1.2845e-8,8.7883e-9,4.7365e-9,4.3797e-2
9590,CC(NC(=O)[Au])C(=O)NC(C)(CN[Cu])C(C)C,1.3609e+0,4.7379e+2,1.9000e+1,1.2644e+0,3.9279e-5,1.2533e-8,8.1879e-9,4.8589e-9,1.3934e-1
9591,CC(C)C(CO[Cu])NC(=O)C(C)(C)OC(=O)[Au],1.3485e+0,4.7576e+2,1.9000e+1,1.2638e+0,7.7427e-5,3.4158e-8,1.7685e-8,1.4848e-8,2.4253e-1
9592,CCCCCC(O[Cu])C(C)COC(=O)[Au],1.4659e+0,4.4676e+2,2.6000e+1,1.1647e+0,2.8391e-5,5.1331e-8,2.6833e-8,3.4674e-8,-6.8816e-1
9594,CCC(CO[Cu])N(C)C(=O)COC(=O)[Au],1.3940e+0,4.4771e+2,1.9000e+1,1.3356e+0,5.0962e-5,2.2598e-8,1.7777e-8,1.6517e-8,9.2580e-2
9595,CCC(C)(CCO[Cu])NC(=O)COC(=O)[Au],1.4489e+0,4.6174e+2,1.7000e+1,1.3386e+0,2.8519e-5,8.9789e-9,5.0165e-9,6.6162e-9,1.1518e-1
9596,O=C(CCCCCOC(=O)[Au])NCCN[Cu],1.4607e+0,4.6075e+2,1.3000e+1,1.3085e+0,6.2581e-5,1.8685e-8,1.7898e-8,1.7631e-8,3.2439e-1
9597,CCN(C(=O)C(C)(C)O[Cu])C(C)COC(=O)[Au],1.3485e+0,4.7576e+2,1.9000e+1,1.2747e+0,2.8566e-5,1.4450e-8,1.3540e-8,1.0952e-8,1.2357e-1
9598,CCC=CNCC(CO[Cu])OC(=O)[Au],1.3383e+0,4.3171e+2,3.1000e+1,1.2505e+0,1.5817e-5,1.9388e-8,1.4459e-8,1.4054e-8,-1.7523e-1
9599,CCCC(C)(NC(=O)[Au])C(=O)NC(C)CN[Cu],1.3609e+0,4.7379e+2,1.9000e+1,1.2557e+0,5.3819e-5,1.8586e-8,1.2243e-8,7.0085e-9,3.2255e-1
9601,CCC(CC)(CNC(=O)CN[Cu])NC(=O)[Au],1.4559e+0,4.5977e+2,1.9000e+1,1.3147e+0,4.8703e-5,1.5176e-8,8.8653e-9,6.1147e-9,5.6007e-2
9602,CCOCC(C)(CO[Cu])CC(C)COC(=O)[Au],1.3421e+0,4.7679e+2,1.9000e+1,1.1893e+0,3.6075e-5,3.3407e-8,1.7070e-8,2.5664e-8,-5.9614e-1
9603,CCC(C)(CNC(=O)C(C)O[Cu])OC(=O)[Au],1.4418e+0,4.6174e+2,1.9000e+1,1.3128e+0,4.2493e-5,2.3375e-8,1.0686e-8,8.7947e-9,-2.1353e-1
9604,CC(CCO[Cu])NC(=O)C(C)(C)OC(=O)[Au],1.4489e+0,4.6174e+2,1.7000e+1,1.3103e+0,3.7701e-5,9.6307e-9,5.7766e-9,5.8740e-9,2.9987e-1
9605,CC(C)C(OC(=O)[Au])C(=O)NOCCO[Cu],1.4350e+0,4.6371e+2,1.7000e+1,1.3614e+0,7.7847e-5,2.5413e-8,1.9036e-8,1.6445e-8,1.1311e-1
9607,CC(CN[Cu])NC(=O)C(CC(F)F)NC(=O)[Au],1.4765e+0,4.8172e+2,1.9000e+1,1.4953e+0,4.9316e-5,1.3727e-8,1.0892e-8,7.3438e-9,2.9729e-1
9608,CC(CNC(=O)[Au])C(=O)N(C)CCCN[Cu],1.4125e+0,4.5977e+2,1.6000e+1,1.3067e+0,3.8390e-5,1.1140e-8,9.5989e-9,9.7604e-9,3.2266e-1
9609,CC(CCCNC(=O)[Au])NC(=O)C(C)(C)N[Cu],1.4524e+0,4.7379e+2,1.6000e+1,1.2730e+0,3.0139e-5,9.8597e-9,4.7200e-9,5.5275e-9,9.7598e-2
9610,CCC(CC)CNC(=O)C(CO[Cu])NC(=O)[Au],1.4987e+0,4.7478e+2,3.1000e+1,1.2445e+0,5.0369e-5,2.6531e-8,1.4656e-8,1.2698e-8,-3.3035e-1
9611,CC(C)(C)CC(CCO[Cu])OC(=O)[Au],1.3865e+0,4.3274e+2,2.6000e+1,1.1739e+0,3.8679e-5,3.9862e-8,1.7422e-8,2.1708e-8,2.8440e-3
9612,CNCCN(C)C(=O)CC(CNC(=O)[Au])O[Cu],1.4919e+0,4.7577e+2,3.1000e+1,1.3371e+0,5.0822e-5,1.6199e-8,7.6032e-9,7.3991e-9,1.0021e-2
9613,CC(CNC(=O)C(C)(C)CNC(=O)[Au])N[Cu],1.4631e+0,4.5977e+2,1.7000e+1,1.3001e+0,4.1380e-5,1.4571e-8,7.7822e-9,7.7115e-9,1.7879e-1
9614,CCCCC(CN[Cu])NC(=O)C(C)NC(=O)[Au],1.3609e+0,4.7379e+2,1.9000e+1,1.2612e+0,6.2446e-5,2.5578e-8,1.4645e-8,1.2515e-8,-7.1121e-2
9616,CC(CCNC(=O)[Au])NC(=O)C(N[Cu])C(C)C,1.3677e+0,4.7379e+2,1.7000e+1,1.2687e+0,3.9762e-5,1.5720e-8,9.1259e-9,7.0970e-9,1.1355e-1
9619,CCC(CO[Cu])C(=O)NCCCCOC(=O)[Au],1.4935e+0,4.7576e+2,1.4000e+1,1.2946e+0,9.1340e-5,3.2166e-8,1.9244e-8,1.7827e-8,2.5098e-1
9620,CC(CCN[Cu])NC(=O)C(C)CNC(=O)[Au],1.4125e+0,4.5977e+2,1.6000e+1,1.3016e+0,4.2069e-5,1.2794e-8,9.9175e-9,7.1347e-9,3.6788e-1
9621,CC(CN(C)C(C)CNC(=O)[Au])N[Cu],1.3842e+0,4.3176e+2,1.9000e+1,1.2276e+0,5.3983e-5,1.5334e-8,9.8789e-9,7.8019e-9,5.1403e-3
9622,CN(CC(C)(C)NC(=O)[Au])C(=O)C(C)(C)N[Cu],1.3609e+0,4.7379e+2,1.9000e+1,1.2608e+0,2.4296e-5,1.0905e-8,4.8306e-9,3.6513e-9,2.6402e-2
9623,CC(C)OC(=O)NC(CO[Cu])C(C)OC(=O)[Au],1.4677e+0,4.7773e+2,2.6000e+1,1.3332e+0,5.7100e-5,3.2120e-8,1.6563e-8,1.6725e-8,1.5254e-1
9624,CC(CCOC(=O)[Au])S(=O)(=O)CCCO[Cu],1.3943e+0,4.8277e+2,1.6000e+1,1.4361e+0,1.0984e-4,2.6465e-8,2.3884e-8,2.7517e-8,3.7750e-1
9626,CCC(N[Cu])C(=O)NC(C)(C)CNC(=O)[Au],1.4559e+0,4.5977e+2,1.9000e+1,1.3046e+0,6.0746e-5,1.6920e-8,1.5991e-8,8.4884e-9,2.2141e-1
9627,CC(C)(CNC(=O)CCCN[Cu])NC(=O)[Au],1.4125e+0,4.5977e+2,1.6000e+1,1.3034e+0,3.9275e-5,1.1427e-8,5.9802e-9,6.7449e-9,3.4742e-1
9628,CC(C)CC(COC(=O)[Au])NC(=O)CO[Cu],1.4418e+0,4.6174e+2,1.9000e+1,1.3161e+0,3.5216e-5,1.4293e-8,1.0621e-8,9.7728e-9,3.2391e-1
9629,CCCC(OC(=O)[Au])C(=O)N(CC)CCN[Cu],1.3546e+0,4.7478e+2,1.9000e+1,1.2551e+0,4.0416e-5,2.0594e-8,1.4431e-8,9.5140e-9,1.5687e-1
9630,CC(C)(F)C(=O)NCC(CN[Cu])OC(=O)[Au],1.3102e+0,4.6471e+2,3.1000e+1,1.3848e+0,5.4530e-5,2.3320e-8,1.4516e-8,1.0161e-8,2.1733e-1
9633,CC(N[Cu])C(C)C(=O)N(C)CCNC(=O)[Au],1.4631e+0,4.5977e+2,1.7000e+1,1.3092e+0,5.3454e-5,1.7738e-8,7.6223e-9,6.9359e-9,7.3232e-2
9636,CN(CCCNC(=O)[Au])C(=O)CCCN[Cu],1.4777e+0,4.5977e+2,1.4000e+1,1.3194e+0,5.0166e-5,1.5968e-8,7.3015e-9,1.0662e-8,4.3780e-2
9637,CC(C)(C)C(OC(=O)[Au])C(=O)NCCO[Cu],1.4418e+0,4.6174e+2,1.9000e+1,1.3061e+0,3.5091e-5,1.4208e-8,1.1799e-8,8.9320e-9,3.3015e-1
9642,CCCN(CCOC(=O)[Au])CC(CC#N)O[Cu],1.3674e+0,4.7276e+2,1.9000e+1,1.2772e+0,4.8994e-5,2.2702e-8,1.4029e-8,1.3787e-8,1.1553e-1
9643,CCCC(CNCC(=O)CCO[Cu])OC(=O)[Au],1.4392e+0,4.7576e+2,1.6000e+1,1.2654e+0,5.4579e-5,2.6970e-8,1.7068e-8,2.3376e-8,1.2244e-2
9644,CSC(C)C(=O)NC(CO[Cu])COC(=O)[Au],1.4542e+0,4.7977e+2,2.6000e+1,1.4234e+0,3.8981e-5,1.3770e-8,9.0755e-9,1.0423e-8,1.4984e-1
9645,CCCOC(=O)NC(CO[Cu])COC(=O)[Au],1.3444e+0,4.6371e+2,2.6000e+1,1.3627e+0,4.0774e-5,2.0665e-8,9.0209e-9,1.0904e-8,9.7693e-2
9646,CN(CCNC(=O)[Au])C(=O)C(C)(C)N[Cu],1.4087e+0,4.4574e+2,1.9000e+1,1.3244e+0,3.6740e-5,1.1422e-8,7.4191e-9,5.1400e-9,1.8648e-1
9647,CC(N[Cu])C(=O)NCC(NC(=O)[Au])C(C)C,1.4559e+0,4.5977e+2,1.9000e+1,1.3030e+0,3.9569e-5,1.3578e-8,7.4882e-9,5.7174e-9,1.4466e-1
9648,CC(CCCOC(=O)[Au])NC(=O)C(C)O[Cu],1.3988e+0,4.6174e+2,1.6000e+1,1.3112e+0,5.2740e-5,2.0663e-8,1.4420e-8,1.4570e-8,1.9741e-1
9650,CC(C)(C)C(COC(=O)[Au])NC(=O)CCN[Cu],1.3614e+0,4.7478e+2,1.7000e+1,1.2661e+0,4.5866e-5,1.7014e-8,1.0801e-8,8.2175e-9,9.6823e-2
9651,CC(CNC(=O)C(C)(O[Cu])C(C)C)OC(=O)[Au],1.3485e+0,4.7576e+2,1.9000e+1,1.2666e+0,2.9756e-5,1.3287e-8,8.1128e-9,7.7460e-9,7.8389e-2
9652,CC(C)C(CNCCCO[Cu])OC(=O)[Au],1.4146e+0,4.4775e+2,1.7000e+1,1.1961e+0,6.4187e-5,3.7482e-8,2.4385e-8,3.5896e-8,-4.9904e-2
9653,CC(C)(CNC(=O)[Au])C(=O)NCCCCO[Cu],1.3752e+0,4.7478e+2,1.4000e+1,1.2635e+0,7.0390e-5,2.5681e-8,1.7722e-8,1.6401e-8,1.3320e-1
9654,CC(C)OCCCNC(CN[Cu])CNC(=O)[Au],1.4807e+0,4.7581e+2,2.6000e+1,1.2310e+0,8.9611e-5,3.1273e-8,1.9705e-8,1.7115e-8,2.5335e-1
9655,CC(C)C(OC(=O)[Au])C(=O)NCCCCN[Cu],1.4458e+0,4.7478e+2,1.6000e+1,1.2674e+0,6.4500e-5,1.9483e-8,1.3115e-8,1.3308e-8,2.8843e-1
9656,CC(CCCC#N)NCC(CNC(=O)[Au])O[Cu],1.2666e+0,4.7178e+2,3.1000e+1,1.2477e+0,6.1608e-5,1.9589e-8,1.7901e-8,1.8122e-8,3.7157e-1
9657,CCC(COC(=O)[Au])N(C)CC(COC)O[Cu],1.3361e+0,4.7778e+2,1.9000e+1,1.2241e+0,8.9561e-5,4.2704e-8,3.2433e-8,2.7667e-8,1.9425e-2
9658,N=C(NC(=O)CCO[Cu])SCCNC(=O)[Au],1.4799e+0,4.7776e+2,1.4000e+1,1.5265e+0,6.8744e-5,1.7484e-8,1.1825e-8,1.2491e-8,1.6914e-1
9659,CCCCN(CCCOC(=O)[Au])C(=O)CO[Cu],1.3553e+0,4.7576e+2,1.7000e+1,1.2877e+0,6.0308e-5,2.8124e-8,1.7524e-8,1.8999e-8,-3.4492e-2
9661,CCN(CCNC(=O)[Au])C(=O)COCCN[Cu],1.4934e+0,4.7577e+2,1.4000e+1,1.3523e+0,7.0518e-5,1.7069e-8,1.3311e-8,9.0597e-9,1.9531e-1
9663,CC(C)(C)C(CC(=O)NCCNC(=O)[Au])N[Cu],1.3677e+0,4.7379e+2,1.7000e+1,1.2716e+0,6.0725e-5,1.6314e-8,1.0569e-8,8.8065e-9,1.6791e-1
9665,CC(C)(OC(=O)[Au])C(=O)NCCCCO[Cu],1.3988e+0,4.6174e+2,1.6000e+1,1.3165e+0,7.3722e-5,2.0802e-8,1.3523e-8,1.5172e-8,8.6069e-2
9667,CC(C)OCCCNCC(CO[Cu])OC(=O)[Au],1.4781e+0,4.7778e+2,3.1000e+1,1.2297e+0,6.8053e-5,4.6224e-8,3.0366e-8,3.2569e-8,3.1758e-2
9668,CC(OC(=O)[Au])C(=O)NC(C)(C)CCO[Cu],1.4489e+0,4.6174e+2,1.7000e+1,1.3206e+0,4.1109e-5,1.6750e-8,1.0341e-8,8.6958e-9,3.9743e-1
9669,CN(CC(COC(=O)[Au])O[Cu])C(=O)CCCF,1.4651e+0,4.7973e+2,3.1000e+1,1.4063e+0,2.5730e-5,2.2860e-8,9.8189e-9,1.1113e-8,-2.1461e-1
9671,CCN(CCN[Cu])C(=O)C(C)(C)CNC(=O)[Au],1.3677e+0,4.7379e+2,1.7000e+1,1.2714e+0,6.3193e-5,2.0219e-8,1.4458e-8,9.8367e-9,2.0044e-1
9676,CCN(CCO[Cu])C(=O)C(C)(C)COC(=O)[Au],1.3553e+0,4.7576e+2,1.7000e+1,1.2855e+0,4.9892e-5,2.5692e-8,2.3629e-8,2.0960e-8,2.3972e-1
9677,CCN(C(=O)CO[Cu])C(C)COC(=O)[Au],1.3940e+0,4.4771e+2,1.9000e+1,1.3413e+0,2.2671e-5,1.2292e-8,8.0859e-9,1.1913e-8,2.6792e-1
9680,C[Si](C)(C)CNCC(COC(=O)[Au])O[Cu],1.3159e+0,4.6383e+2,3.1000e+1,1.2075e+0,2.3632e-5,1.9988e-8,1.0838e-8,9.7680e-9,-4.0098e-1
9681,CCC(N[Cu])C(=O)NC(C)CNC(=O)[Au],1.4087e+0,4.4574e+2,1.9000e+1,1.3194e+0,5.8971e-5,1.9869e-8,9.5646e-9,7.4254e-9,9.8988e-2
9683,CC(=CCCC(C)CCO[Cu])COC(=O)[Au],1.4851e+0,4.5877e+2,1.4000e+1,1.1960e+0,5.5792e-5,4.1433e-8,2.8741e-8,4.1453e-8,1.3743e-1
9684,CCC(C)CNC(CN[Cu])CNC(=O)[Au],1.4736e+0,4.4578e+2,2.6000e+1,1.2048e+0,8.9001e-5,2.6337e-8,2.6521e-8,1.1945e-8,3.5590e-1
9686,CC(CCOC(=O)[Au])NC(=O)C(O[Cu])C(C)C,1.3553e+0,4.7576e+2,1.7000e+1,1.2683e+0,5.1252e-5,2.4934e-8,1.0817e-8,1.4288e-8,-1.5825e-1
9690,CCN(CC(O[Cu])C(C)OC(=O)[Au])C(C)C,1.3292e+0,4.6178e+2,3.1000e+1,1.1862e+0,2.9325e-5,4.3369e-8,1.8813e-8,1.0819e-8,-4.2578e-1
9692,CC(C)CNC(=O)C(OC(=O)[Au])C(C)(C)O[Cu],1.4919e+0,4.7576e+2,3.1000e+1,1.2762e+0,2.2621e-5,1.3108e-8,9.6441e-9,7.1067e-9,-3.8108e-1
9693,CC(CNC(=O)C(N[Cu])C(C)(C)C)NC(=O)[Au],1.3609e+0,4.7379e+2,1.9000e+1,1.2574e+0,7.5996e-5,2.6341e-8,1.2981e-8,8.2053e-9,1.3437e-1
9694,CC(CNC(=O)N(C)CC(C)NC(=O)[Au])N[Cu],1.4458e+0,4.7478e+2,1.6000e+1,1.3273e+0,4.0467e-5,1.3100e-8,8.7178e-9,6.9037e-9,2.7764e-1
9697,COCCN(CCO[Cu])CC(C)(C)NC(=O)[Au],1.3421e+0,4.7679e+2,1.9000e+1,1.2300e+0,7.6985e-5,3.0592e-8,1.4747e-8,2.2643e-8,2.4241e-1
9698,CN(CC(C)(C)CNC(=O)[Au])C(=O)CN[Cu],1.4631e+0,4.5977e+2,1.7000e+1,1.3076e+0,3.5487e-5,1.3802e-8,6.9343e-9,7.2275e-9,1.7179e-1
9699,CC(C)(CCNC(=O)CCN[Cu])NC(=O)[Au],1.4125e+0,4.5977e+2,1.6000e+1,1.3159e+0,5.6971e-5,1.5396e-8,1.0541e-8,1.0234e-8,2.5398e-1
9700,CC(NC(=O)[Au])C(=O)NC(CO[Cu])C(C)(C)C,1.3546e+0,4.7478e+2,1.9000e+1,1.2596e+0,3.8904e-5,1.9244e-8,8.2689e-9,6.5243e-9,-9.0267e-3
9701,CCC(C)(C#CCO[Cu])OC(=O)[Au],1.4613e+0,4.1468e+2,2.2000e+1,1.2758e+0,5.0341e-5,2.7181e-8,1.7286e-8,1.4888e-8,-1.7413e-1
9703,CCC(CCOC(=O)[Au])CNC(=O)C(C)O[Cu],1.4392e+0,4.7576e+2,1.6000e+1,1.2901e+0,4.6255e-5,1.5137e-8,1.1627e-8,1.1875e-8,8.0491e-2
9704,CCC(CNC(=O)C(C)C(C)N[Cu])NC(=O)[Au],1.3677e+0,4.7379e+2,1.7000e+1,1.2690e+0,3.9012e-5,1.4726e-8,8.7100e-9,5.9123e-9,2.6060e-1
9706,CC(C)(OC(=O)[Au])C(N[Cu])C(=O)NCC(F)F,1.4455e+0,4.8270e+2,3.1000e+1,1.4946e+0,3.3677e-5,1.5247e-8,1.3723e-8,5.0443e-9,-7.9775e-2
9712,CC(CN[Cu])CNC(=O)C(C)C(C)NC(=O)[Au],1.4524e+0,4.7379e+2,1.6000e+1,1.2752e+0,5.8066e-5,2.2555e-8,1.0836e-8,7.6853e-9,3.3646e-2
9713,COCC(COC(=O)[Au])NC(C)CCO[Cu],1.4347e+0,4.6375e+2,1.7000e+1,1.2141e+0,1.2227e-4,5.4724e-8,3.1545e-8,4.1506e-8,1.8382e-1
9716,CC(C)(CC(=O)NCCCO[Cu])OC(=O)[Au],1.3988e+0,4.6174e+2,1.6000e+1,1.3272e+0,6.6556e-5,2.5646e-8,1.7242e-8,1.2396e-8,1.7949e-2
9717,CN(CCN[Cu])C(=O)C(C)(C)CNC(=O)[Au],1.4631e+0,4.5977e+2,1.7000e+1,1.3088e+0,2.7198e-5,9.7289e-9,6.1687e-9,4.9578e-9,3.5698e-1
9718,CC(CC(C)NC(=O)C(C)CN[Cu])NC(=O)[Au],1.4524e+0,4.7379e+2,1.6000e+1,1.2804e+0,3.5546e-5,1.5395e-8,1.2330e-8,7.3050e-9,5.2754e-2
9721,CC(CO[Cu])NC(C)COC(=O)[Au],1.4881e+0,4.1970e+2,1.9000e+1,1.2706e+0,1.2274e-4,5.2194e-8,3.1227e-8,3.9694e-8,1.7440e-1
9723,CCCNC(=O)N(C)CC(CO[Cu])OC(=O)[Au],1.4851e+0,4.7675e+2,3.1000e+1,1.3498e+0,5.5967e-5,3.7164e-8,1.0386e-8,1.6542e-8,-3.0513e-1
9724,COCCCCCNC(CN[Cu])CNC(=O)[Au],1.4807e+0,4.7581e+2,2.6000e+1,1.2474e+0,1.5055e-4,5.0780e-8,2.8709e-8,2.7440e-8,1.0199e-1
9725,CC(CNC(=O)C(OC(=O)[Au])C(C)(C)C)O[Cu],1.3485e+0,4.7576e+2,1.9000e+1,1.2538e+0,5.4039e-5,2.5454e-8,1.4157e-8,1.2793e-8,4.0699e-2
9728,CC(CC(=O)NCC(NC(=O)[Au])C(C)C)N[Cu],1.3677e+0,4.7379e+2,1.7000e+1,1.2709e+0,3.0777e-5,7.7832e-9,4.0455e-9,4.0938e-9,7.8013e-2
9729,CC(CNC(=O)[Au])(CC(=O)O)O[Cu],1.4391e+0,4.1965e+2,3.1000e+1,1.4619e+0,6.7063e-5,2.2291e-8,1.7132e-8,1.4109e-8,4.1373e-2
9731,CCC(CC)(CNC(=O)CO[Cu])OC(=O)[Au],1.4418e+0,4.6174e+2,1.9000e+1,1.3319e+0,3.4380e-5,1.3308e-8,6.0219e-9,5.8521e-9,2.4100e-1
9735,CC(CCCOC(=O)[Au])CNC(=O)C(C)N[Cu],1.3752e+0,4.7478e+2,1.4000e+1,1.2713e+0,2.7456e-5,1.4216e-8,7.3312e-9,1.0295e-8,3.1568e-1
9736,CCC(C)(OC(=O)[Au])C(=O)NC(C)CO[Cu],1.4418e+0,4.6174e+2,1.9000e+1,1.3146e+0,5.4769e-5,1.9216e-8,8.7930e-9,7.1229e-9,-7.6399e-2
9738,CN(C)CC(C)(C)NCC(CO[Cu])OC(=O)[Au],1.4848e+0,4.7679e+2,3.1000e+1,1.2163e+0,9.7923e-5,3.0181e-8,2.0657e-8,2.4046e-8,3.5120e-1
9740,CC(OC(=O)[Au])C(=O)NCC(C)(O[Cu])C(C)C,1.3485e+0,4.7576e+2,1.9000e+1,1.2683e+0,4.6947e-5,2.0897e-8,1.0964e-8,8.0360e-9,2.4609e-1
9742,CC(C)CNC(CN[Cu])CNC(=O)[Au],1.3943e+0,4.3176e+2,2.6000e+1,1.2229e+0,6.6291e-5,1.9487e-8,1.9607e-8,1.0492e-8,5.2947e-1
9745,CCCCCCC(CC(C)OC(=O)[Au])O[Cu],1.3638e+0,4.6079e+2,2.6000e+1,1.1351e+0,3.1750e-5,5.8607e-8,3.0444e-8,2.9104e-8,-9.1368e-1
9747,CCC(CC)(CNC(=O)[Au])NC(=O)CCN[Cu],1.3677e+0,4.7379e+2,1.7000e+1,1.2934e+0,5.6451e-5,1.6716e-8,1.2586e-8,6.0586e-9,1.5798e-1
9750,CCCN(CC(C)(C)O[Cu])C(=O)COC(=O)[Au],1.3485e+0,4.7576e+2,1.9000e+1,1.2715e+0,3.7721e-5,2.5592e-8,1.5138e-8,1.3200e-8,-4.3795e-1
9753,CCC(N[Cu])C(NC(=O)[Au])C(=O)OC,1.3307e+0,4.3270e+2,3.1000e+1,1.3566e+0,3.0900e-5,1.2313e-8,9.1680e-9,4.8127e-9,1.7092e-1
9754,CC(C)(CCO[Cu])COC(=O)[Au],1.4197e+0,4.0468e+2,2.2000e+1,1.2426e+0,3.2589e-5,2.0218e-8,1.0890e-8,1.9279e-8,7.2363e-2
