Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Topological_diameter_bonds,BRICS_unique_frag_count,BRICS_largest_frag_heavy_atoms,Fgroup_carbonyl,Fgroup_ester,Fgroup_amide,Fgroup_ether,Fgroup_alcohol,RingCount,AromaticAtomCount,Hybrid_SP,Hybrid_SP2,Hybrid_SP3,NumHDonors,NumHAcceptors,EState_sum,EState_max,EState_min,EState_std,EState_mean,Gasteiger_max,Gasteiger_min,Gasteiger_mean,Gasteiger_std,SASA_sum,MolLogP,TPSA,NumRotatableBonds,FractionCSP3,R_eff,D,Tg,eta
1.4945,405.67,19.0,0.00018167,CN(CCO)CCOC(=O),True,8.0,4,3,1,1,0,1,1,0,0,0,3,7,1,4,28.5,9.654096671075838,0.13649730725623588,3.3335896727104863,2.85,0.2926229253421064,-0.4665364336171074,-0.09258726693392642,0.23349189849368387,78.7443831120714,-0.9165000000000003,49.77,6,0.8333333333333334,7.402713881626518e-10,3.4927371293882125e-10,94.52100000000002,113.28925289652419
1.4987,476.79,17.0,0.00011597,CNCCCN(CCCO)CCOC(=O),True,10.0,6,4,1,1,0,1,1,0,0,0,3,12,2,5,37.0,9.970017356881534,0.20542209939531353,2.9360474967117547,2.466666666666667,0.29262292690183683,-0.4665362250758842,-0.08871202675157092,0.20250762804913197,122.45680488701447,-0.5466999999999995,61.800000000000004,11,0.9,7.81224244484259e-10,3.309643014172411e-10,99.039,109.9211986681465
1.4458,474.78,16.0,5.3372e-05,CN(CCCO)C(=O)CC(C)(C)NC(=O),True,10.0,4,6,2,0,2,0,1,0,0,0,6,9,2,3,41.41666666666667,11.627699829931974,-0.5215198648904005,3.8330288863579187,2.7611111111111115,0.2241456300796062,-0.39630653308605035,-0.07630793149128591,0.19508082923351447,118.69484075721574,-0.25809999999999994,69.64,7,0.8,7.801248978168442e-10,3.3143069404592725e-10,104.406,130.34456928838952
1.4992,419.7,26.0,6.0101e-05,CC(C)(C)N(CO)COC(=O),True,6.0,2,7,1,1,0,1,1,0,0,0,3,8,1,4,30.75,9.821669501133787,-0.18277777777777748,3.337092934659779,2.7954545454545454,0.29390220989941535,-0.4516204733839373,-0.08322518938513497,0.21785596883480773,87.9192662268036,0.16719999999999985,49.77,4,0.8571428571428571,7.487088897656608e-10,3.453376069928472e-10,97.924,114.11153654070253
1.3482,475.81,19.0,5.5151e-05,CCC(C)C(COC(=O))NCC(C)(C)O,True,8.0,4,6,1,1,0,1,1,0,0,0,3,12,2,4,37.41666666666667,10.122014794343663,-0.7431643282312925,3.1715694537629817,2.494444444444445,0.29263351767814605,-0.46622947554765626,-0.07697074965835338,0.19297285294532093,124.46688383137553,0.9345999999999999,58.56,8,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,101.293,111.29987014284288
1.4947,448.7,16.0,8.7374e-05,CC(CCONC(=N)CO)OC(=O),True,10.0,3,6,1,1,0,1,1,0,0,0,6,7,3,5,39.0,9.856682488971,-0.38850064562862174,3.4082599154621405,3.0,0.29284387188013755,-0.46478994570110727,-0.09384596735420048,0.22730907164667905,96.17337223276682,-0.5712299999999997,91.64000000000001,7,0.7142857142857143,7.655707930523739e-10,3.377314530182925e-10,106.19800000000001,148.46934291991212
1.3674,472.77,19.0,5.0212e-05,N=CNC(=O)CC(CCCCN)NC(=O),True,10.0,3,9,2,0,2,0,0,0,0,0,8,7,4,4,42.5,11.117997212773998,-0.26657549130763414,3.626073520960371,2.8333333333333335,0.22661553478875365,-0.35542729724317423,-0.09169049158299328,0.19296882932438644,114.68655037079584,-0.6566299999999994,108.07,9,0.6666666666666666,7.790224440025004e-10,3.318997267877367e-10,109.891,164.58961557663505
1.4125,459.77,16.0,3.7274e-05,CC(CN)N(C)C(=O)CCCNC(=O),True,10.0,4,5,2,0,2,0,0,0,0,0,6,8,2,3,37.5,11.46079081632653,0.06541572184429367,3.545262333417775,2.6785714285714284,0.2221586499768909,-0.358664759422622,-0.07967195716710562,0.1918945591337268,111.50002809381749,-0.6817999999999993,75.43,7,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,104.063,133.62348409188186
1.3357,460.8,31.0,5.0184e-05,CCCCC(C)NCC(CNC(=O))O,True,11.0,4,6,1,0,1,0,1,0,0,0,3,11,3,3,34.16666666666667,9.946157020889164,-0.4960402494331069,3.0954623630984655,2.4404761904761907,0.2067138806987627,-0.3899616206074553,-0.08827542294383774,0.17133080520141653,117.19134480315061,0.2615999999999998,61.36,9,0.9,7.723915076845037e-10,3.3474906670200836e-10,99.35200000000002,110.26859045504996
1.4146,447.75,17.0,5.9106e-05,CC(COC(=O))CN(C)CC(C)O,True,9.0,4,4,1,1,0,1,1,0,0,0,3,10,1,4,33.66666666666667,9.897034386285377,-0.3155654237003447,3.1778403590015363,2.5897435897435903,0.29258632715656985,-0.4675644904585051,-0.08050296409662797,0.20568411580343363,106.26903245626805,0.10809999999999992,49.769999999999996,7,0.8888888888888888,7.650301154362546e-10,3.37970141447966e-10,97.72900000000001,109.82157572730681
1.4559,459.77,19.0,4.0374e-05,CC(CNC(=O)C(N)C(C)C)NC(=O),True,9.0,4,7,2,0,2,0,0,0,0,0,6,8,3,3,38.16666666666667,11.340976001511716,-0.4875637755102047,3.6045161980853697,2.7261904761904767,0.23675256975995193,-0.35445310912205735,-0.08256102766516983,0.1943179120276058,111.3481132394605,-0.7795999999999994,84.22,6,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,106.821,137.16493080325296
1.4935,475.76,14.0,5.1798e-05,CC(C)(CCCO)CNC(=O)COC(=O),True,11.0,4,8,2,1,1,1,1,0,0,0,6,9,2,4,42.41666666666667,11.07802807697153,-0.3063208616780042,3.740937774873072,2.827777777777778,0.2930886405118057,-0.4577953243502767,-0.07708760436238106,0.2212359055063289,116.64358181635147,0.07429999999999964,75.63,8,0.8,7.806612844814021e-10,3.3120297043769233e-10,104.702,130.71410736579276
1.4965,478.74,19.0,3.5312e-05,CCC(F)C(=O)N(CCN)CCOC(=O),True,9.0,5,6,2,1,1,1,0,0,0,0,6,9,1,4,46.0,13.065768770471152,-1.5066841458805744,4.561292363869465,3.066666666666667,0.29264110170155766,-0.4660135959618012,-0.0692018210658835,0.22579354814289732,112.3612489100686,-0.3051999999999999,72.63,8,0.7777777777777778,7.822878260567092e-10,3.3051432952658725e-10,104.39999999999999,134.05621343986303
1.3773,447.71,16.0,4.7557e-05,CC(CCOC(=O))CNC(=O)CO,True,10.0,4,5,2,1,1,1,1,0,0,0,6,7,2,4,39.0,10.59768857079869,-0.4885339506172839,3.8508645128194505,3.0,0.2925756985435491,-0.4678888140899648,-0.0818791424319209,0.23533406012199273,98.293815586887,-0.7059,75.63,7,0.75,7.650073332915152e-10,3.3798020629877855e-10,102.897,137.0133155792277
1.4784,477.73,31.0,5.4464e-05,CCN(OC)C(=O)C(O)C(C)(C)OC(=O),True,8.0,2,12,2,1,1,1,1,0,0,0,6,9,1,5,44.75,11.581782407407408,-1.4559259259259256,4.1228410716585495,2.9833333333333334,0.293221174199484,-0.4585309513198231,-0.0632881764118328,0.2278196759086701,112.68819728496105,-0.2912000000000001,76.07,6,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,106.987,137.37808531887572
1.4125,459.77,16.0,6.3179e-05,CC(CC(=O)NC(C)CCN)NC(=O),True,10.0,4,5,2,0,2,0,0,0,0,0,6,8,3,3,37.83333333333333,11.305668934240362,-0.12724395313681058,3.562666708240153,2.702380952380952,0.22175687326545113,-0.3557064230315483,-0.08373669460467303,0.19205980036211628,111.3481132394605,-0.6354999999999982,84.22,7,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,105.821,135.88086745612782
1.381,417.73,19.0,7.6938e-05,CC(CN(C)CCNC(=O))N,True,8.0,4,4,1,0,1,0,0,0,0,0,3,8,2,3,27.333333333333336,9.854231701940035,0.19095474300831428,2.7213721631680925,2.484848484848485,0.20666770818815236,-0.357392637346596,-0.09541546940835115,0.17857393433597965,91.79868076464489,-0.9885999999999979,58.36,6,0.8571428571428571,7.475356149814923e-10,3.458796225145021e-10,97.445,113.55335441984352
1.4464,482.84,14.0,0.00016979,CC(CSCCOC(=O))SCCO,True,11.0,5,3,1,1,0,1,1,0,0,0,3,10,1,5,33.0,9.779857365224428,0.24397446689113367,3.038615522591027,2.5384615384615383,0.2926049337866666,-0.46702182103972,-0.07528262172372521,0.19956431453422077,110.17556522189513,1.0066,46.53,9,0.875,7.845146904957257e-10,3.295761563911128e-10,98.58999999999999,112.54566210045661
1.3427,476.71,19.0,4.1606e-05,CC(NC(=O))C(=O)NC(C(=O)O)C(C)O,True,8.0,4,7,3,0,2,0,2,0,0,0,9,6,4,4,51.33333333333332,11.245324074074073,-1.3811092214663645,4.753731625959939,3.4222222222222216,0.3284175036003956,-0.47964342134816124,-0.08747821354509172,0.2544279060778169,106.42564478342571,-1.928899999999999,115.73000000000002,6,0.625,7.811805484927544e-10,3.309828141840157e-10,114.817,183.41373801916933
1.4797,477.78,14.0,0.00016819,CCC(CN(C)CCOCCO)OC(=O),True,11.0,6,4,1,1,0,2,1,0,0,0,3,12,1,5,38.333333333333336,10.161665414061247,-0.05060943667590534,3.074307389205934,2.555555555555556,0.2928999755399206,-0.4632332075030178,-0.08163723083118288,0.21384412696365512,120.55746080050716,-0.12129999999999969,59.00000000000001,10,0.9,7.817645783266261e-10,3.3073554813571757e-10,99.57799999999999,110.519422863485
1.4294,391.64,22.0,0.00017763,CN(CCOC(=O))CO,True,7.0,3,4,1,1,0,1,1,0,0,0,3,6,1,4,27.0,9.571438492063493,-0.011689342403628178,3.444733059988487,3.0,0.2926229363695359,-0.46653490820334836,-0.096605753800857,0.24271865106859464,69.56949999733921,-0.9590000000000001,49.769999999999996,5,0.8,7.316370342610721e-10,3.5339563775237083e-10,94.118,117.50062421972532
1.4416,461.76,19.0,7.3769e-05,CC(CO)SCC(CC#N)OC(=O),True,8.0,4,5,1,1,0,1,1,0,0,2,3,8,1,5,38.0,10.014036674855127,-0.3597222222222227,3.586329764524923,2.923076923076923,0.29291688954421574,-0.46260644536967055,-0.0652711952287104,0.20773258413852685,100.23012337749516,0.55568,70.32,7,0.75,7.729275186182855e-10,3.34516924417637e-10,103.24000000000001,137.4700399467377
1.4721,422.65,26.0,5.5756e-05,COC(CO)(COC(=O))OC,True,6.0,3,4,1,1,0,3,1,0,0,0,3,8,1,5,33.75,9.784350907029479,-1.2213194444444446,3.5571977538703727,3.0681818181818183,0.292775485973948,-0.4620517423213862,-0.08732701842068791,0.26325641756482937,81.80666940071396,-0.8592000000000002,64.99,6,0.8333333333333334,7.504589783204972e-10,3.445322713102689e-10,99.263,118.97283260087895
1.3815,473.79,14.0,4.4428e-05,CC(CC(C)NC(=O)CCCNC(=O))N,True,11.0,4,6,2,0,2,0,0,0,0,0,6,9,3,3,39.33333333333333,11.3300746409675,0.010045351473923159,3.4538737303590348,2.622222222222222,0.2197681377509349,-0.3586647604628698,-0.08208643026121361,0.18475284050190222,120.52299635419273,-0.24539999999999818,84.22,8,0.8,7.795822878488008e-10,3.31661378607529e-10,106.22300000000001,132.61298377028714
1.3797,405.67,31.0,8.7578e-05,COCCC(COC(=O))N,True,8.0,3,5,1,1,0,2,0,0,0,0,3,7,1,4,27.833333333333336,9.67407745968758,-0.10634259259259271,3.036918889677839,2.7833333333333337,0.292633227058581,-0.46624755158216924,-0.09198605993580314,0.23537256182829927,78.67319462254108,-0.47680000000000006,61.55,6,0.8333333333333334,7.402713881626518e-10,3.4927371293882125e-10,96.87700000000001,116.11306432281263
1.4631,461.78,14.0,0.00014989,CC(CN(C)CCOCCNC(=O))N,True,11.0,5,4,1,0,1,1,0,0,0,0,3,11,2,4,33.83333333333333,9.878270526721554,0.19141663209258786,2.6375608147792606,2.4166666666666665,0.20670295086095192,-0.37829363321453663,-0.09185764640325608,0.18582897283272082,115.2619922236162,-0.9719999999999969,67.59,9,0.8888888888888888,7.729386776093882e-10,3.345120949641611e-10,100.696,113.1556998376826
1.4013,446.72,19.0,5.1778e-05,CCN(CCO)C(=O)C(C)NC(=O),True,8.0,5,4,2,0,2,0,1,0,0,0,6,7,2,3,38.0,11.447546296296295,-0.5240740740740746,4.023807197401975,2.923076923076923,0.24441691584444586,-0.39453446328208364,-0.07971837289398145,0.2118733376790831,100.34507452775128,-1.0382999999999993,69.64,6,0.75,7.644430422825472e-10,3.382296940710187e-10,102.6,136.6178428761651
1.4393,463.75,13.0,0.00026372,CN(CCCO)CCOCCOC(=O),True,12.0,5,4,1,1,0,2,1,0,0,0,3,11,1,5,36.5,9.754338053794326,0.22060699761998448,3.065168638747852,2.607142857142857,0.2926600258558988,-0.4654458992215103,-0.08683619833577975,0.22033530451469693,111.38257768577493,-0.5097999999999996,59.00000000000001,10,0.8888888888888888,7.7403626303758e-10,3.340377559460565e-10,98.175,110.32276189287052
1.3575,461.74,26.0,3.9951e-05,CC(=O)N(C)CC(C)(CO)COC(=O),True,8.0,4,6,2,1,1,1,1,0,0,0,6,8,1,4,40.916666666666664,10.945100623582766,-0.5959027777777779,3.9182217703790796,2.9226190476190474,0.2925983405183736,-0.46715350973105857,-0.07352003420934801,0.22548069628743522,107.6206135559762,-0.3636999999999997,66.84,6,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,103.542,132.95448708802968
1.42,458.69,16.0,2.8076e-05,N#CN=C(NCCO)NCCOC(=O),True,10.0,4,6,1,1,0,1,1,0,0,2,7,5,3,5,42.66666666666667,9.76601617923723,-0.058565129755606016,3.320376730792797,3.047619047619048,0.2926409543506364,-0.46602342899756405,-0.0829004806833661,0.2436005141848148,98.44826085511842,-1.8320199999999995,106.74000000000001,6,0.5714285714285714,7.712107785463468e-10,3.3526156988274824e-10,111.217,194.2897429498378
1.4758,480.18,17.0,9.8449e-05,C=C(Cl)CN(CCCO)CCOC(=O),True,9.0,5,4,1,1,0,1,1,0,0,0,5,9,1,4,38.27777777777778,9.898237652571316,0.13869008251448722,3.1614365600669716,2.734126984126984,0.2926229285527197,-0.4665359896853889,-0.07637310812506638,0.20031004520572968,111.66778415046205,0.5963,49.77,9,0.6666666666666666,7.830713876933886e-10,3.301836082755495e-10,98.97200000000001,148.23564653020472
1.3614,474.78,17.0,4.734e-05,CCCC(O)C(=O)NCC(C)CNC(=O),True,11.0,4,7,2,0,2,0,1,0,0,0,6,9,3,3,41.333333333333336,11.260146919879062,-0.915527630805409,3.8570709279269804,2.7555555555555555,0.24835052658606127,-0.38327753502272693,-0.081390773970553,0.19774790736695166,118.54292590285877,-0.3543,78.43,8,0.8,7.801248978168442e-10,3.3143069404592725e-10,105.16400000000002,131.29088639201
1.4987,474.78,31.0,2.1201e-05,CCCN(CCC)C(=O)C(CO)NC(=O),True,8.0,4,5,2,0,2,0,1,0,0,0,6,9,2,3,41.0,11.788796296296297,-0.8050000000000004,3.922350697220082,2.7333333333333334,0.24703511600789033,-0.393679087067659,-0.07576719088687336,0.19904354782723455,118.69484075721574,-0.25809999999999994,69.64000000000001,8,0.8,7.801248978168442e-10,3.3143069404592725e-10,103.406,129.09612983770288
1.4587,477.73,12.0,0.00012342,O=C(CCCCCOC(=O))NOCCO,True,13.0,3,9,2,1,1,1,1,0,0,0,6,9,2,5,43.66666666666666,11.001568956286217,-0.20855951331149702,3.7218776434283862,2.9111111111111105,0.2925755189662312,-0.46790098442515465,-0.07914956838264713,0.21935420870907707,112.53628243060409,-0.2401000000000001,84.86000000000001,10,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,104.745,134.4992152946212
1.415,447.71,17.0,5.9609e-05,CCN(CCCOC(=O))C(=O)CO,True,9.0,5,4,2,1,1,1,1,0,0,0,6,7,1,4,38.666666666666664,10.97233134920635,-0.4698633944318469,3.9323216099416864,2.974358974358974,0.2925766338895426,-0.4678291876564708,-0.07502802128083975,0.23608606405969218,98.44573044124398,-0.6097000000000001,66.84,7,0.75,7.650073332915152e-10,3.3798020629877855e-10,101.13900000000001,134.67243675099868
1.487,476.7,14.0,7.0245e-05,C=CC(O)C(=O)OCCOCCOC(=O),True,12.0,4,6,2,2,0,3,1,0,0,0,8,7,1,6,46.49999999999999,10.839216348576468,-1.3024105284012395,3.876518475244703,3.0999999999999996,0.33857602258897507,-0.46544588227324796,-0.07625778465326524,0.26242381282156174,107.1833558120989,-0.7339,82.06,9,0.5555555555555556,7.811750861500941e-10,3.309851285711201e-10,105.08200000000001,188.80774605709723
1.4003,467.74,19.0,7.9599e-05,CN(CCNC(=O))CC(CC(F)F)N,True,10.0,4,7,1,0,1,0,0,0,0,0,3,11,2,3,44.16666666666667,11.885052460416368,-2.3550924613672626,4.557001853849077,3.154761904761905,0.23970871385210832,-0.35739263733969784,-0.08201067443037528,0.18918657327072205,106.49469368489395,-0.3532999999999992,58.36,8,0.875,7.762498044381026e-10,3.3308521927822514e-10,100.446,114.66438356164383
1.4392,475.76,16.0,4.3783e-05,CCCC(CCOC(=O))CNC(=O)CO,True,10.0,4,7,2,1,1,1,1,0,0,0,6,9,2,4,42.0,10.801947357646762,-0.48245756172839505,3.7048684593725323,2.8,0.29257569991291776,-0.4678886243326305,-0.07803059849730903,0.219356805313177,116.64358181635146,0.07429999999999992,75.63,9,0.8,7.806612844814021e-10,3.3120297043769233e-10,103.702,129.4656679151061
1.3711,459.72,26.0,4.1593e-05,CC=CC(=O)NC(C)(CO)COC(=O),True,9.0,5,5,2,1,1,1,1,0,0,0,8,6,2,4,41.91666666666667,11.12780470521542,-0.9330324074074072,3.9234536823511417,2.9940476190476195,0.29266375999216154,-0.4653197267426892,-0.07692022561642027,0.22779924925466,103.96915466909935,-0.3973000000000002,75.63,6,0.5555555555555556,7.717876047739592e-10,3.3501099878595603e-10,105.09800000000001,188.8364943102416
1.4528,478.83,13.0,7.0697e-05,CC(CO)CSCCCCCOC(=O),True,12.0,4,5,1,1,0,1,1,0,0,0,3,11,1,4,34.166666666666664,9.798050855209148,0.2779511019283747,2.985714286590969,2.4404761904761902,0.29257551897527123,-0.46790098185364637,-0.07455787159917333,0.18788127029413138,118.40222142599434,1.6913,46.53,10,0.9,7.823368446561268e-10,3.3049362060864286e-10,97.18900000000001,107.8679245283019
1.3441,463.75,26.0,6.8325e-05,CCC(CNC(CO)COC(=O))OC,True,9.0,5,4,1,1,0,2,1,0,0,0,3,11,2,5,37.166666666666664,9.9193891723356,-0.21814814814814865,3.2045184976883294,2.6547619047619047,0.29263482257403395,-0.46614508653291004,-0.08854997912494503,0.22102170461943357,111.23066283141794,-0.4650999999999994,67.78999999999999,9,0.8888888888888888,7.7403626303758e-10,3.340377559460565e-10,100.93299999999999,113.42202522162567
1.4347,463.75,17.0,4.8806e-05,COCC(CCOC(=O))NCC(C)O,True,9.0,5,4,1,1,0,2,1,0,0,0,3,11,2,5,37.166666666666664,9.896440171747711,-0.3876430880994375,3.202487650322052,2.6547619047619047,0.29257651431045,-0.4678360609274933,-0.08899842022073691,0.21971287318991323,111.23066283141796,-0.46509999999999935,67.79,9,0.8888888888888888,7.7403626303758e-10,3.340377559460565e-10,100.933,113.42202522162569
1.3677,473.79,17.0,5.7739e-05,CCC(N)C(=O)NC(C)CC(C)NC(=O),True,10.0,4,6,2,0,2,0,0,0,0,0,6,9,3,3,39.66666666666666,11.397789588057446,-0.44279048038968716,3.52208940265398,2.644444444444444,0.2366096842162487,-0.3561477464706044,-0.07966915562934924,0.18744759617841178,120.52299635419273,-0.2469999999999996,84.22,7,0.8,7.795822878488008e-10,3.31661378607529e-10,107.22300000000001,133.8614232209738
1.4864,476.79,14.0,0.00025382,CCC(CN(C)CCOCCN)OC(=O),True,11.0,6,4,1,1,0,2,0,0,0,0,3,12,1,5,36.33333333333333,10.175554302950136,-0.02591807865121387,2.715341103350365,2.422222222222222,0.2928999755399206,-0.4632332075030178,-0.08142900941949578,0.20562237951225565,122.53753125184112,-0.1548999999999986,64.78999999999999,10,0.9,7.81224244484259e-10,3.309643014172411e-10,100.637,111.69478357380687
1.4881,419.7,19.0,9.1233e-05,CCN(CCO)CCOC(=O),True,8.0,5,3,1,1,0,1,1,0,0,0,3,8,1,4,30.0,9.742425752708492,0.14774730725623586,3.260063607852628,2.727272727272727,0.2926229269462779,-0.46653621223037833,-0.08784189780238603,0.22299832144256146,87.9192662268036,-0.5264000000000002,49.77,7,0.8571428571428571,7.487088897656608e-10,3.453376069928472e-10,94.924,110.61561511569836
1.4971,434.71,19.0,0.00010272,CC(CN(N)CC(C)OC(=O))O,True,8.0,2,9,1,1,0,1,1,0,0,0,3,9,2,5,34.166666666666664,9.888029572940287,-0.4736748866213154,3.416579834724717,2.847222222222222,0.29289089285375003,-0.46345823632389654,-0.09378228554338335,0.21746802491670134,94.7503767086958,-0.8955999999999995,75.78999999999999,6,0.8571428571428571,7.575300702952879e-10,3.413162677821597e-10,102.629,119.59430664225071
1.4931,475.81,14.0,9.1465e-05,CN(CCOCCN)CC(C)(C)NC(=O),True,11.0,6,4,1,0,1,1,0,0,0,0,3,12,2,4,35.75,10.332984858505693,-0.20400057476694378,2.639557132876796,2.3833333333333333,0.20707687992093318,-0.3788111415161334,-0.08700137663945033,0.18028513213640754,124.43687533834844,-0.5818999999999985,67.59,9,0.9,7.806886313908456e-10,3.3119136865783315e-10,102.099,113.31742508324085
1.4087,445.74,19.0,4.9743e-05,CC(CN(C)C(=O)C(C)NC(=O))N,True,8.0,4,4,2,0,2,0,0,0,0,0,6,7,2,3,36.33333333333333,11.417407407407406,-0.48495370370370416,3.6995875978342627,2.7948717948717947,0.24414270815880232,-0.34715965971667007,-0.07937186978741667,0.20253484739917232,102.32514497908525,-1.0734999999999972,75.43,5,0.75,7.638836294709818e-10,3.3847738889888954e-10,104.66000000000001,139.36085219707059
1.3361,471.78,22.0,5.5515e-05,C=C(C)CNC(=O)C(CCCN)NC(=O),True,9.0,4,7,2,0,2,0,0,0,0,0,8,7,3,3,40.66666666666667,11.529048563869992,-0.49500000000000033,3.5531643072594314,2.7111111111111112,0.2423236300109552,-0.3505952021783681,-0.08367352258399331,0.18825176157460005,117.02345232167286,-0.46779999999999866,84.22,8,0.6,7.784782955600113e-10,3.321317213345649e-10,106.02199999999999,176.40931780366057
1.4597,477.78,13.0,0.00010787,CC(C)(CNCCCOCCOC(=O))O,True,12.0,6,5,1,1,0,2,1,0,0,0,3,12,2,5,38.75,9.761418602044746,-0.6679982730963521,3.147387809668733,2.5833333333333335,0.2926600258203693,-0.4654459095092465,-0.08408999536673585,0.2136743309640465,120.40554594615018,-0.07339999999999919,67.79,10,0.9,7.817645783266261e-10,3.3073554813571757e-10,101.336,112.47058823529412
1.4898,479.73,19.0,3.9465e-05,CC(C)C(OC(=O))C(=O)NCC(CF)O,True,9.0,4,6,2,1,1,1,1,0,0,0,6,9,2,4,48.666666666666664,11.85608064058957,-1.2240802154195014,4.675669294734005,3.2444444444444445,0.2933779023620643,-0.4541875181883728,-0.07246834120255811,0.23401787395728002,110.22926360437765,-0.3694000000000001,75.63000000000001,7,0.7777777777777778,7.828266931622105e-10,3.3028681646190213e-10,106.09900000000002,136.23783706662863
1.4799,474.78,13.0,6.8134e-05,CC(CN)C(=O)NCCCCCOC(=O),True,12.0,4,6,2,1,1,1,0,0,0,0,6,9,2,4,40.0,11.247133015243133,-0.12185497284568347,3.4585736467352612,2.6666666666666665,0.2925755189942652,-0.46790097636855327,-0.07758548644159473,0.20947461580216398,118.6236522676854,0.04070000000000018,81.42000000000002,9,0.8,7.801248978168442e-10,3.3143069404592725e-10,104.76200000000001,130.78901373283398
1.3609,473.79,19.0,3.8278e-05,CC(C)CC(NC(=O))C(=O)N(C)CCN,True,8.0,4,7,2,0,2,0,0,0,0,0,6,9,2,3,39.33333333333333,11.807546296296294,-0.43143518518518564,3.5955093146590973,2.622222222222222,0.2444310620284128,-0.3468767243104342,-0.07665032018888467,0.1889689072747631,120.67491120854972,-0.4357999999999977,75.43,7,0.8,7.795822878488008e-10,3.31661378607529e-10,105.465,131.66666666666666
1.3773,447.71,16.0,9.0131e-05,CC(CCO)NC(=O)CCOC(=O),True,10.0,4,5,2,1,1,1,1,0,0,0,6,7,2,4,39.0,11.014435941043084,-0.17796296296296266,3.9367945222471383,3.0,0.2925898303285348,-0.4673529172321182,-0.08101142496839114,0.23374291712549045,98.29381558688699,-0.5633999999999999,75.63,7,0.75,7.650073332915152e-10,3.3798020629877855e-10,102.897,137.0133155792277
1.4947,473.79,26.0,4.4348e-05,CN(C(=O)C(CCNC(=O))N)C(C)(C)C,True,9.0,4,6,2,0,2,0,0,0,0,0,6,9,2,3,39.74999999999999,11.76868433484505,-0.5540046296296297,3.5595616039184232,2.6499999999999995,0.23922717281199712,-0.3586038330346889,-0.07420193069452455,0.1880414153167501,120.67491120854969,-0.2932999999999981,75.43,5,0.8,7.795822878488008e-10,3.31661378607529e-10,107.465,134.16354556803995
1.4873,433.73,16.0,0.00020738,CN(CCCO)CCCOC(=O),True,10.0,4,4,1,1,0,1,1,0,0,0,3,9,1,4,31.5,9.752685680371016,0.23132716049382718,3.1287277176759853,2.625,0.2925763245115877,-0.4678490921945474,-0.08604744226295528,0.2127228900746114,97.09414934153583,-0.1363000000000001,49.77,8,0.875,7.569603893307853e-10,3.4157313905755427e-10,95.327,108.82077625570776
1.3421,476.79,19.0,6.3474e-05,CC(C)(C)NCC(CNCCOC(=O))O,True,11.0,5,4,1,1,0,1,1,0,0,0,3,12,3,5,38.08333333333334,9.805359694918678,-0.4301332199546486,3.093038030167224,2.5388888888888896,0.29262277456081276,-0.46654634078707075,-0.08770114155019137,0.20395697522127745,122.3048900326575,-0.5019999999999991,70.59,8,0.9,7.81224244484259e-10,3.309643014172411e-10,103.797,115.20199778024417
1.255,473.75,31.0,3.9996e-05,CC=C(C)C(=O)NCC(OC(=O))C(C)O,True,9.0,5,5,2,1,1,1,1,0,0,0,8,7,2,4,43.5,11.300462018140589,-0.8181368102796676,3.9020378396519555,2.9,0.2930141409750004,-0.4599445710065327,-0.07192099684286583,0.2213689642565424,113.14403778383158,-0.008800000000000086,75.63,6,0.6,7.795603483333255e-10,3.316707127020145e-10,106.501,177.20632279534112
1.3641,460.75,26.0,7.0447e-05,CC(C)(C)OC(=O)C(CCN)NC(=O),True,7.0,4,6,2,1,1,1,0,0,0,0,6,8,2,4,39.25,11.439560185185186,-0.641921296296297,3.7343670070711794,2.8035714285714284,0.32869597883695423,-0.4584375597888554,-0.07042646548935406,0.22191578153709257,109.44876915295319,-0.2084999999999994,81.41999999999999,5,0.7777777777777778,7.72363570059866e-10,3.3476117511071104e-10,107.35900000000001,137.8557568840063
1.409,432.7,17.0,5.453e-05,CN(CCOC(=O))C(=O)CCN,True,9.0,4,5,2,1,1,1,0,0,0,0,6,6,1,4,35.16666666666667,11.039263038548754,-0.035186130007558214,3.714779874571387,2.930555555555556,0.2926410998777808,-0.46601386167295755,-0.0784212941192926,0.23494488103570615,91.25091777784571,-1.0333999999999988,72.63,6,0.7142857142857143,7.56360717346297e-10,3.418439514324555e-10,101.796,142.31515877771122
1.4345,462.77,19.0,0.00014164,CCOCCN(CCNC(=O))CCO,True,10.0,6,3,1,0,1,1,1,0,0,0,3,11,2,4,35.5,10.000881554412398,0.13215702947845798,3.072010323165626,2.5357142857142856,0.2066677097914528,-0.39504454506276127,-0.09254969167712047,0.19450909771905314,113.28192177228227,-0.936799999999999,61.8,10,0.8888888888888888,7.73490645431546e-10,3.342733850151354e-10,98.637,110.84192783118992
